# Charge-2 vortex fiber nuller coupling vs. separation (azimuthal average)
# Generated: 2026-08-31 13:14:03
#
# Band                    : K (red channel)
# Band edges [nm]         : 1990.0 - 2460.0
# Central wavelength [nm] : 2225.0
# Fractional bandwidth    : 0.2112
# Num. wavelengths        : 1
# Wavelength of this cut  : 2225.0 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 2.580
# Focal length [mm]       : 33.9012
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.750
# Fiber NA                : 0.230
#
# Mask type               : vortex
# Vortex charge           : 2
# Phase scale factor      : 1.000000 (1 = achromatic)
# Vortex offset [samp]    : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# On-axis (null) coupling : 3.953414e-07
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
1.335668168,0.08532420668
1.338169419,0.0854345353
1.340670671,0.08554260594
1.343171922,0.08564843627
1.345673173,0.08575203527
1.348174424,0.08585337259
1.350675676,0.08595244889
1.353176927,0.08604926162
1.355678178,0.0861438025
1.358179429,0.08623608087
1.360680681,0.08632608575
1.363181932,0.08641379495
1.365683183,0.08649922525
1.368184434,0.08658237803
1.370685686,0.08666321373
1.373186937,0.08674174372
1.375688188,0.08681797854
1.378189439,0.086891927
1.380690691,0.0869635604
1.383191942,0.08703289213
1.385693193,0.08709989788
1.388194444,0.08716457994
1.390695696,0.08722695765
1.393196947,0.08728701125
1.395698198,0.08734472831
1.398199449,0.087400116
1.400700701,0.08745319541
1.403201952,0.08750394249
1.405703203,0.0875523482
1.408204454,0.08759842878
1.410705706,0.08764216381
1.413206957,0.0876835846
1.415708208,0.08772267582
1.418209459,0.08775943077
1.420710711,0.08779384028
1.423211962,0.08782590461
1.425713213,0.08785564471
1.428214464,0.08788304092
1.430715716,0.08790810043
1.433216967,0.08793083009
1.435718218,0.08795122621
1.438219469,0.08796929505
1.440720721,0.08798502152
1.443221972,0.08799842164
1.445723223,0.08800947761
1.448224474,0.08801819278
1.450725726,0.0880246024
1.453226977,0.08802868678
1.455728228,0.08803043314
1.458229479,0.088029851
1.460730731,0.08802695032
1.463231982,0.08802173193
1.465733233,0.08801419696
1.468234484,0.08800434627
1.470735736,0.08799220008
1.473236987,0.08797772963
1.475738238,0.08796096634
1.478239489,0.08794190555
1.480740741,0.08792054639
1.483241992,0.08789687563
1.485743243,0.087870913
1.488244494,0.08784266092
1.490745746,0.08781214459
1.493246997,0.08777933154
1.495748248,0.0877442526
1.498249499,0.0877069021
1.500750751,0.08766728745
1.503252002,0.08762539285
1.505753253,0.0875812665
1.508254505,0.08753487267
1.510755756,0.08748624844
1.513257007,0.08743537101
1.515758258,0.08738225414
1.51825951,0.08732692772
1.520760761,0.08726938298
1.523262012,0.08720958876
1.525763263,0.08714759127
1.528264515,0.0870834019
1.530765766,0.08701699796
1.533267017,0.0869484135
1.535768268,0.08687765164
1.53826952,0.08680470786
1.540770771,0.08672959204
1.543272022,0.08665231411
1.545773273,0.08657285178
1.548274525,0.08649127114
1.550775776,0.08640754504
1.553277027,0.08632167236
1.555778278,0.08623368026
1.55827953,0.08614355314
1.560780781,0.08605133709
1.563282032,0.08595701031
1.565783283,0.08586059093
1.568284535,0.08576207775
1.570785786,0.08566148734
1.573287037,0.0855588416
1.575788288,0.08545411235
1.57828954,0.08534734903
1.580790791,0.08523855881
1.583292042,0.08512772965
1.585793293,0.08501486537
1.588294545,0.08489998532
1.590795796,0.08478311121
1.593297047,0.08466422785
1.595798298,0.08454337393
1.59829955,0.08442054555
1.600800801,0.08429574167
1.603302052,0.08416898969
1.605803303,0.08404029204
1.608304555,0.08390967725
1.610805806,0.083777113
1.613307057,0.08364266568
1.615808308,0.08350630282
1.61830956,0.08336803689
1.620810811,0.08322789909
1.623312062,0.08308589149
1.625813313,0.0829420268
1.628314565,0.08279632398
1.630815816,0.0826487829
1.633317067,0.08249941067
1.635818318,0.08234821434
1.63831957,0.08219522309
1.640820821,0.08204046006
1.643322072,0.08188389233
1.645823323,0.08172557174
1.648324575,0.0815655049
1.650825826,0.0814037005
1.653327077,0.0812401523
1.655828328,0.08107489125
1.65832958,0.08090793096
1.660830831,0.08073928445
1.663332082,0.0805689444
1.665833333,0.08039695402
1.668334585,0.08022329876
1.670835836,0.0800479868
1.673337087,0.07987105933
1.675838338,0.07969252643
1.67833959,0.07951238295
1.680840841,0.07933065529
1.683342092,0.07914733844
1.685843343,0.07896247248
1.688344595,0.0787760551
1.690845846,0.07858808795
1.693347097,0.07839860979
1.695848348,0.078207621
1.6983496,0.07801512612
1.700850851,0.07782116194
1.703352102,0.07762573998
1.705853353,0.07742883987
1.708354605,0.07723050633
1.710855856,0.0770307387
1.713357107,0.07682957164
1.715858358,0.0766270077
1.71835961,0.07642304257
1.720860861,0.07621770711
1.723362112,0.07601102031
1.725863363,0.07580299478
1.728364615,0.07559362816
1.730865866,0.07538296379
1.733367117,0.07517099486
1.735868368,0.07495774156
1.73836962,0.07474321774
1.740870871,0.0745274431
1.743372122,0.07431042352
1.745873373,0.07409217464
1.748374625,0.0738727039
1.750875876,0.07365203656
1.753377127,0.07343020046
1.755878378,0.07320720085
1.75837963,0.07298303142
1.760880881,0.07275772733
1.763382132,0.07253129539
1.765883383,0.07230375725
1.768384635,0.07207512453
1.770885886,0.07184541334
1.773387137,0.07161464171
1.775888388,0.07138281207
1.77838964,0.07114995959
1.780890891,0.07091606758
1.783392142,0.07068118386
1.785893393,0.07044531622
1.788394645,0.0702084679
1.790895896,0.06997065528
1.793397147,0.06973189841
1.795898398,0.06949222813
1.79839965,0.06925163024
1.800900901,0.06901013002
1.803402152,0.06876775137
1.805903403,0.06852449378
1.808404655,0.06828038503
1.810905906,0.06803544395
1.813407157,0.06778967145
1.815908408,0.06754309991
1.81840966,0.06729572835
1.820910911,0.06704758701
1.823412162,0.06679866704
1.825913413,0.06654900432
1.828414665,0.06629861819
1.830915916,0.06604750742
1.833417167,0.06579569067
1.835918418,0.06554319352
1.83841967,0.06529001173
1.840920921,0.06503618054
1.843422172,0.06478171017
1.845923423,0.06452660357
1.848424675,0.06427088833
1.850925926,0.0640145746
1.853427177,0.06375767759
1.855928428,0.06350021994
1.85842968,0.06324219842
1.860930931,0.06298364582
1.863432182,0.06272457796
1.865933433,0.06246498427
1.868434685,0.06220490532
1.870935936,0.06194434066
1.873437187,0.06168331919
1.875938438,0.0614218461
1.87843969,0.0611599436
1.880940941,0.06089761912
1.883442192,0.06063489021
1.885943443,0.06037177188
1.888444695,0.06010827788
1.890945946,0.05984442267
1.893447197,0.05958021715
1.895948448,0.05931568
1.8984497,0.05905083079
1.900950951,0.0587856782
1.903452202,0.05852022711
1.905953453,0.05825450936
1.908454705,0.0579885271
1.910955956,0.05772230781
1.913457207,0.05745585027
1.915958458,0.05718917058
1.91845971,0.05692229155
1.920960961,0.05665522395
1.923462212,0.05638798211
1.925963463,0.05612057433
1.928464715,0.05585302545
1.930965966,0.05558533842
1.933467217,0.05531753202
1.935968468,0.055049618
1.93846972,0.0547816117
1.940970971,0.05451352767
1.943472222,0.05424537746
1.945973473,0.05397717108
1.948474725,0.05370893476
1.950975976,0.05344066893
1.953477227,0.05317238825
1.955978478,0.05290411162
1.95847973,0.05263585268
1.960980981,0.0523676183
1.963482232,0.05209942027
1.965983483,0.05183128601
1.968484735,0.05156321036
1.970985986,0.05129521662
1.973487237,0.05102731791
1.975988488,0.05075952164
1.97848974,0.05049184224
1.980990991,0.05022429741
1.983492242,0.0499568906
1.985993493,0.04968964176
1.988494745,0.04942256005
1.990995996,0.04915565937
1.993497247,0.04888894864
1.995998498,0.04862244618
1.99849975,0.04835615598
2.001001001,0.04809009699
2.003502252,0.04782427718
2.006003504,0.047558711
2.008504755,0.0472934088
2.011006006,0.04702838231
2.013507257,0.04676364198
2.016008509,0.04649920339
2.01850976,0.04623507196
2.021011011,0.04597126242
2.023512262,0.04570778861
2.026013514,0.04544465868
2.028514765,0.0451818885
2.031016016,0.04491948065
2.033517267,0.04465744833
2.036018519,0.0443958036
2.03851977,0.04413455947
2.041021021,0.04387372773
2.043522272,0.04361331745
2.046023524,0.04335333592
2.048524775,0.04309379478
2.051026026,0.04283470338
2.053527277,0.04257607731
2.056028529,0.04231792316
2.05852978,0.04206025005
