# Phase knife nuller coupling vs. separation (horizontal cut through peak)
# Generated: 2026-08-31 13:40:48
#
# Band                    : J (blue channel)
# Band edges [nm]         : 1170.0 - 1327.0
# Central wavelength [nm] : 1248.5
# Fractional bandwidth    : 0.1258
# Num. wavelengths        : 1
# Wavelength of this cut  : 1248.5 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 3.670
# Focal length [mm]       : 48.2238
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.200
# Fiber NA                : 0.160
#
# Phase step [rad]        : 3.141593
# Knife clocking [deg]    : 0.00
# Knife offset [samp]     : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
1.2725,0.242888236
1.275,0.2421772064
1.2775,0.2414627296
1.28,0.2407448545
1.2825,0.2400236299
1.285,0.2392991049
1.2875,0.2385713284
1.29,0.2378403493
1.2925,0.2371062165
1.295,0.2363689789
1.2975,0.2356286855
1.3,0.2348853852
1.3025,0.2341391268
1.305,0.2333899593
1.3075,0.2326379313
1.31,0.2318830918
1.3125,0.2311254894
1.315,0.2303651729
1.3175,0.229602191
1.32,0.2288365923
1.3225,0.2280684253
1.325,0.2272977386
1.3275,0.2265245807
1.33,0.2257489999
1.3325,0.2249710446
1.335,0.224190763
1.3375,0.2234082034
1.34,0.2226234139
1.3425,0.2218364424
1.345,0.2210473369
1.3475,0.2202561454
1.35,0.2194629155
1.3525,0.218667695
1.355,0.2178705314
1.3575,0.2170714721
1.36,0.2162705647
1.3625,0.2154678562
1.365,0.214663394
1.3675,0.2138572249
1.37,0.213049396
1.3725,0.2122399539
1.375,0.2114289455
1.3775,0.2106164172
1.38,0.2098024153
1.3825,0.2089869863
1.385,0.2081701762
1.3875,0.2073520311
1.39,0.2065325966
1.3925,0.2057119187
1.395,0.2048900428
1.3975,0.2040670142
1.4,0.2032428783
1.4025,0.2024176802
1.405,0.2015914647
1.4075,0.2007642765
1.41,0.1999361604
1.4125,0.1991071606
1.415,0.1982773214
1.4175,0.1974466869
1.42,0.196615301
1.4225,0.1957832073
1.425,0.1949504494
1.4275,0.1941170705
1.43,0.1932831139
1.4325,0.1924486225
1.435,0.191613639
1.4375,0.1907782059
1.44,0.1899423657
1.4425,0.1891061604
1.445,0.188269632
1.4475,0.1874328222
1.45,0.1865957726
1.4525,0.1857585244
1.455,0.1849211188
1.4575,0.1840835966
1.46,0.1832459984
1.4625,0.1824083648
1.465,0.1815707359
1.4675,0.1807331518
1.47,0.1798956521
1.4725,0.1790582764
1.475,0.178221064
1.4775,0.177384054
1.48,0.1765472851
1.4825,0.175710796
1.485,0.174874625
1.4875,0.1740388103
1.49,0.1732033896
1.4925,0.1723684006
1.495,0.1715338807
1.4975,0.170699867
1.5,0.1698663964
1.5025,0.1690335054
1.505,0.1682012305
1.5075,0.1673696077
1.51,0.1665386729
1.5125,0.1657084616
1.515,0.1648790093
1.5175,0.164050351
1.52,0.1632225215
1.5225,0.1623955553
1.525,0.1615694867
1.5275,0.1607443497
1.53,0.1599201781
1.5325,0.1590970053
1.535,0.1582748645
1.5375,0.1574537887
1.54,0.1566338104
1.5425,0.1558149622
1.545,0.154997276
1.5475,0.1541807837
1.55,0.1533655169
1.5525,0.1525515068
1.555,0.1517387844
1.5575,0.1509273805
1.56,0.1501173254
1.5625,0.1493086492
1.565,0.148501382
1.5675,0.1476955531
1.57,0.146891192
1.5725,0.1460883276
1.575,0.1452869886
1.5775,0.1444872035
1.58,0.1436890005
1.5825,0.1428924073
1.585,0.1420974516
1.5875,0.1413041606
1.59,0.1405125613
1.5925,0.1397226805
1.595,0.1389345445
1.5975,0.1381481794
1.6,0.1373636111
1.6025,0.136580865
1.605,0.1357999666
1.6075,0.1350209406
1.61,0.1342438118
1.6125,0.1334686044
1.615,0.1326953427
1.6175,0.1319240503
1.62,0.1311547507
1.6225,0.1303874672
1.625,0.1296222226
1.6275,0.1288590395
1.63,0.1280979403
1.6325,0.1273389469
1.635,0.126582081
1.6375,0.1258273642
1.64,0.1250748175
1.6425,0.1243244617
1.645,0.1235763175
1.6475,0.1228304051
1.65,0.1220867443
